,loan_amnt,funded_amnt,int_rate,annual_inc,total_pymnt
16757,4800,4800,18.25,35000.0,7352.243243
16758,16000,16000,10.0,30000.0,18331.97293
16759,6850,6850,6.92,53000.0,7605.26625
16760,19200,19200,7.66,75000.0,21109.45119
16761,14000,14000,14.91,86000.0,17332.5588
16762,3000,3000,9.63,70000.0,3466.076879
16763,15000,15000,12.68,105000.0,18016.10402
16764,21850,21850,10.37,50000.0,28094.08004
16765,5100,5100,10.37,59500.0,5956.140353
16766,10000,10000,13.43,30000.0,6584.23
16767,9275,9275,7.29,44004.0,10344.47073
16768,12000,12000,10.37,43680.0,14014.55407
16769,11000,11000,10.0,50000.0,12777.80069
16770,2400,2400,7.66,44000.0,2652.224034
16771,7000,7000,10.74,48000.0,8219.1015
16772,25000,25000,13.8,105000.0,21162.04
16773,4500,4500,5.79,24000.0,4912.924985
16774,12000,12000,15.65,52000.0,15138.59713
16775,9175,9175,16.4,75000.0,10585.55605
16776,3000,3000,7.29,50400.0,3343.839193
16777,11350,11350,10.37,66000.0,12187.03879
16778,3000,3000,10.74,40000.0,3522.481006
16779,8000,8000,16.77,55000.0,10889.12253
16780,6700,6700,10.37,28600.0,7824.787683
16781,5000,5000,15.65,25380.0,6290.661179
16782,12000,12000,14.91,81744.0,14956.34627
16783,15000,15000,10.0,52000.0,17420.26909
16784,24000,24000,14.91,95000.0,27123.11903
16785,4200,4200,6.92,30000.0,4606.76642
16786,4800,4800,17.88,72000.0,7101.51
16787,6000,6000,10.37,60000.0,6612.108531
16788,7000,7000,11.11,60000.0,8250.843735
16789,35000,35000,15.65,175000.0,48910.83989
16790,1000,1000,11.11,16800.0,1136.69
16791,12000,12000,11.11,30000.0,13801.89359
16792,8000,8000,7.66,57600.0,8372.655918
16793,12000,12000,11.11,36000.0,1299.49
16794,3000,3000,10.37,113316.0,3168.62772
16795,10000,10000,10.37,27600.0,762.08
16796,5000,5000,11.11,22944.0,5902.312189
16797,4500,4500,16.77,64800.0,311.3
16798,2000,2000,13.06,60000.0,2364.832662
16799,15000,15000,15.65,70000.0,18212.69987
16800,15000,15000,12.68,95000.0,18111.54219
16801,16000,16000,5.79,80000.0,17200.88251
16802,10000,10000,6.92,82000.0,11102.57365
16803,20675,20675,10.0,85500.0,24016.43326
16804,16000,16000,14.91,65500.0,18230.96149
16805,35000,35000,10.37,85000.0,39119.2354
16806,35000,35000,12.68,80000.0,22033.94
16807,28000,28000,14.91,65000.0,39887.64605
16808,2700,2700,10.0,40560.0,3136.320903
16809,5600,5600,14.91,66500.0,1192.16
16810,13500,13500,7.66,34000.0,13752.60459
16811,8000,8000,5.79,89440.0,8734.124558
16812,20675,20675,20.11,98000.0,28886.82694
16813,10000,10000,12.68,60000.0,12085.07231
16814,5000,5000,13.06,27300.0,2378.73
16815,9975,9975,13.06,83200.0,11526.78699
16816,6000,6000,12.68,46000.0,6369.950417
16817,28000,28000,14.91,180000.0,34898.20161
16818,2700,2700,6.92,49000.0,2860.682575
16819,10000,10000,11.11,170004.0,11804.68932
16820,10000,10000,10.74,110000.0,10351.7739
16821,6000,6000,14.91,55000.0,8207.216549
16822,24000,24000,19.36,78000.0,8254.89
16823,10000,10000,16.02,48000.0,13917.94021
16824,4800,4800,10.74,103641.0,5427.143907
16825,12000,12000,10.74,62510.0,12697.79905
16826,7000,7000,10.0,44400.0,533.32
16827,6000,6000,14.91,33864.0,7027.693216
16828,3500,3500,14.91,75500.0,3775.623021
16829,5200,5200,5.42,31000.0,5645.893906
16830,14125,14125,10.37,34800.0,12163.69
16831,3000,3000,5.42,54000.0,3026.95
16832,1000,1000,13.06,9600.0,1006.69
16833,5600,5600,16.4,55000.0,6959.483433
16834,26000,26000,17.88,110000.0,30153.2101
16835,5000,5000,6.92,51996.0,5551.267416
16836,1500,1500,7.29,24000.0,1674.511186
16837,10000,10000,7.29,65000.0,11163.54473
16838,3500,3500,10.0,63504.0,4065.637574
16839,15000,15000,17.51,95000.0,21474.8664
16840,14000,14000,10.0,82000.0,15411.61172
16841,1850,1850,10.74,48000.0,1655.27
16842,10000,10000,10.37,66000.0,12861.70726
16843,12000,12000,16.77,61000.0,13289.67669
16844,5000,5000,5.42,60000.0,5216.133503
16845,24000,24000,14.17,65000.0,33118.02005
16846,8000,8000,10.0,42000.0,9292.935443
16847,8000,8000,17.14,39150.0,2430.12
16848,21450,21450,7.29,60000.0,23945.78087
16849,15000,15000,10.0,107004.0,17424.26842
16850,14400,14400,10.74,120000.0,15447.91816
16851,20000,20000,10.74,108000.0,24684.10545
16852,24000,24000,18.62,120000.0,33479.97357
16853,7000,7000,11.11,42000.0,7921.270729
16854,18225,18225,10.37,120000.0,21208.27719
16855,33950,33950,18.25,60000.0,36099.09
16856,16075,16075,10.37,54000.0,18773.66184
16857,8000,8000,15.28,42000.0,7387.81
16858,1000,1000,14.91,24000.0,1130.115116
16859,5900,5900,7.66,84000.0,6534.31091
16860,6500,6500,10.37,62467.0,7564.659082
16861,15000,15000,11.11,110000.0,17707.00152
16862,10850,10850,7.66,40000.0,11355.36613
16863,3000,3000,10.0,54000.0,3140.991479
16864,8000,8000,5.79,24000.0,8734.124558
16865,6800,6800,15.65,29500.0,9845.777908
16866,12000,12000,10.37,59000.0,14014.55407
16867,9000,9000,10.37,60000.0,9158.23
16868,8000,8000,14.17,42000.0,8095.72
16869,10000,10000,5.79,65000.0,10351.03207
16870,8400,8400,6.92,36000.0,6883.03
16871,9600,9600,5.42,49200.0,10104.0433
16872,20000,20000,13.06,95496.0,26925.09
16873,10000,10000,15.65,105000.0,11067.52884
16874,12000,12000,14.91,52200.0,12728.80589
16875,10400,10400,18.25,57600.0,12868.83483
16876,4400,4400,7.29,94128.0,4911.935053
16877,4950,4950,9.63,13296.0,5753.169062
16878,3600,3600,7.29,38268.0,4237.899998
16879,1000,1000,12.68,24000.0,1355.366535
16880,18000,18000,13.8,87600.0,9280.67
16881,25000,25000,10.74,175000.0,29354.11264
16882,5000,5000,7.29,48996.0,5581.772363
16883,11300,11300,10.37,80140.0,12629.94319
16884,7225,7225,6.92,28800.0,7918.355584
16885,9500,9500,12.68,68000.0,12843.79
16886,3000,3000,7.29,36000.0,3346.037537
16887,6000,6000,9.63,16000.0,6229.344575
16888,5000,5000,5.79,59600.0,5403.657018
16889,3000,3000,10.0,32400.0,3485.604596
16890,25000,25000,14.17,65000.0,3493.86
16891,7200,7200,15.28,35000.0,9849.23999
16892,8750,8750,9.63,65000.0,10109.47874
16893,15000,15000,17.51,37000.0,22615.68005
16894,1000,1000,7.29,29000.0,1116.354473
16895,7000,7000,7.29,84000.0,7715.131711
16896,2750,2750,10.37,57120.0,3087.294181
16897,15075,15075,10.37,29412.0,18832.08768
16898,15000,15000,13.43,57000.0,17229.52561
16899,8000,8000,13.06,50000.0,9816.989251
16900,20000,20000,14.17,43680.0,22024.7037
16901,3500,3500,11.11,30000.0,4577.252279
16902,9000,9000,7.66,22000.0,9945.134261
16903,25000,25000,13.06,75000.0,15537.07
16904,10200,10200,17.88,30000.0,4856.86
16905,1500,1500,11.11,26400.0,1744.126733
16906,8000,8000,13.06,135996.0,7485.71
16907,6500,6500,12.68,35000.0,7848.29228
16908,10000,10000,16.4,100008.0,14393.56
16909,13000,13000,7.29,87000.0,13080.54
16910,15000,15000,10.0,100000.0,16004.51101
16911,16000,16000,9.63,60000.0,20223.08
16912,15000,15000,10.37,61500.0,17518.22269
16913,5000,5000,11.11,110000.0,5047.1
16914,11000,11000,7.29,44000.0,12207.51861
16915,5000,5000,7.29,42000.0,5144.397227
16916,12375,12375,7.29,33000.0,13545.37174
16917,2400,2400,16.4,55000.0,586.9
16918,35000,35000,19.36,110000.0,35622.05069
16919,2750,2750,9.63,27138.0,3177.269501
16920,11700,11700,11.11,41500.0,1269.96
16921,5000,5000,14.91,26458.0,7046.260938
16922,3800,3800,10.37,60000.0,4266.017888
16923,7000,7000,5.42,45000.0,7600.274071
16924,9000,9000,16.4,67000.0,880.76
16925,9200,9200,6.92,50000.0,10209.4889
16926,16000,16000,11.11,120000.0,20724.87
16927,35000,35000,10.37,70000.0,43723.0468
16928,13325,13325,16.02,72000.0,18198.5947
16929,11200,11200,10.37,42000.0,11828.98716
16930,35000,35000,17.14,200000.0,40256.84238
16931,9000,9000,9.63,75000.0,4659.87
16932,11000,11000,11.11,39000.0,12089.17764
16933,9700,9700,9.63,40800.0,11207.1354
16934,33600,33600,19.36,120000.0,52695.97989
16935,35000,35000,15.65,85000.0,44080.41693
16936,20000,20000,10.37,85000.0,23357.61019
16937,2650,2650,15.28,41280.0,3141.705378
16938,21000,21000,11.11,225000.0,24789.85408
16939,20000,20000,10.74,86400.0,25823.16
16940,6325,6325,17.14,31958.88,6680.546029
16941,16000,16000,16.4,60000.0,16435.12713
16942,6000,6000,17.14,37000.0,8966.440006
16943,2400,2400,7.66,37500.0,2684.494814
16944,1000,1000,14.91,11808.0,1242.308603
16945,10000,10000,11.11,43000.0,13078.26
16946,4000,4000,11.11,43200.0,4721.836762
16947,14000,14000,16.02,85000.0,15822.40885
16948,5000,5000,14.91,50000.0,5779.062934
16949,17000,17000,16.4,45000.0,25021.68157
16950,3600,3600,6.92,35000.0,3996.917197
16951,17500,17500,16.4,70800.0,24697.53998
16952,4200,4200,7.29,32700.0,1170.67
16953,2000,2000,10.74,48000.0,2348.27897
16954,35000,35000,10.74,105600.0,43036.69955
16955,6000,6000,10.0,24000.0,6323.14
16956,25000,25000,15.65,79000.0,35526.13
16957,6000,6000,6.92,195000.0,6581.508236
16958,9000,9000,11.11,89796.0,10624.2139
16959,10800,10800,16.4,50000.0,13021.04
16960,6400,6400,6.0,75000.0,7446.083103
16961,10000,10000,10.37,30720.0,11678.78622
16962,4000,4000,10.74,62000.0,4215.31728
16963,5050,5050,5.42,74000.0,5422.444196
16964,27300,27300,17.51,52400.0,1368.34
16965,14800,14800,16.02,70000.0,10441.43
16966,20000,20000,11.11,135000.0,23882.19372
16967,9600,9600,17.51,42000.0,13678.071
16968,12000,12000,7.29,90000.0,13396.25366
16969,13000,13000,6.92,54000.0,13546.49691
16970,20000,20000,18.99,98000.0,31177.12
16971,7200,7200,14.91,58500.0,10254.40999
16972,4500,4500,14.54,21216.0,4502.38
16973,6000,6000,5.79,154000.0,6317.762481
16974,20000,20000,18.99,71000.0,28456.12221
16975,4000,4000,14.17,25000.0,5605.44638
16976,20000,20000,10.37,52500.0,21937.48106
16977,21000,21000,11.11,110000.0,23869.08366
16978,3000,3000,7.66,66000.0,3367.410205
16979,6000,6000,10.0,50100.0,6867.724467
16980,13750,13750,18.25,80000.0,1995.44
16981,12000,12000,13.06,33600.0,808.3
16982,3500,3500,14.91,39996.0,1192.63
16983,7500,7500,9.63,40906.0,7988.623293
16984,35000,35000,13.06,137000.0,42343.51039
16985,5000,5000,11.11,38000.0,3261.69
16986,11000,11000,10.74,42996.0,13247.80446
16987,30000,30000,20.48,69996.0,42676.17774
16988,6000,6000,10.0,79992.0,6926.122615
16989,10000,10000,14.91,275000.0,12238.56903
16990,35000,35000,18.25,120000.0,42808.19846
16991,6000,6000,12.68,42000.0,7034.242689
16992,2500,2500,7.66,103000.0,2806.175171
16993,2225,2225,7.66,52500.0,2361.488027
16994,10000,10000,5.79,82500.0,10095.62
16995,3000,3000,12.68,51600.0,3031.95
16996,12000,12000,6.92,91200.0,13209.43125
16997,8400,8400,10.37,40000.0,10800.46562
16998,4000,4000,10.74,42000.0,4696.620491
16999,5600,5600,10.37,57995.0,6530.841778
17000,15000,15000,9.63,36000.0,16610.84926
17001,15000,15000,15.65,52000.0,19680.23803
17002,4000,4000,17.51,45252.0,6030.297409
17003,3900,3900,13.8,42000.0,3945.125
17004,12000,12000,16.77,45000.0,17417.55998
17005,12000,12000,13.43,52360.0,12527.72597
17006,10000,10000,14.17,144000.0,11693.13694
17007,20000,20000,15.28,65004.0,20506.8617
17008,2400,2400,7.29,41000.0,2492.41
17009,6000,6000,14.91,33600.0,7478.173143
17010,3300,3300,10.37,37500.0,3869.158042
17011,8000,8000,16.4,150000.0,11592.16
17012,3000,3000,13.06,149400.0,1622.11
17013,4500,4500,5.79,38000.0,4707.937941
17014,20000,20000,9.63,71000.0,23107.47507
17015,5000,5000,16.02,100000.0,7298.401132
17016,11200,11200,14.17,25800.0,15588.83001
17017,6400,6400,14.91,35000.0,9117.014215
17018,12000,12000,7.66,60000.0,12620.06155
17019,13000,13000,18.25,60000.0,17904.47452
17020,30000,30000,18.62,93468.0,25105.5
17021,12375,12375,15.65,75000.0,17111.15524
17022,10000,10000,13.06,56000.0,12140.21827
17023,12000,12000,14.17,48000.0,14908.78297
17024,4375,4375,5.79,24480.0,4566.849478
17025,16800,16800,10.37,77000.0,21592.32999
17026,3000,3000,7.29,26400.0,3312.949023
17027,5600,5600,11.11,35000.0,6564.831951
17028,1900,1900,7.29,26500.0,806.8
17029,32000,32000,16.02,70000.0,46705.21
17030,12000,12000,15.28,31200.0,2225.26
17031,10000,10000,10.37,37000.0,11969.78702
17032,21250,21250,20.11,65000.0,33604.95
17033,12000,12000,10.37,61000.0,13472.51841
17034,7000,7000,6.92,60000.0,7444.49022
17035,5000,5000,12.68,45000.0,5944.556447
17036,8000,8000,16.02,35424.0,10925.98228
17037,21000,21000,13.06,200000.0,28306.59003
17038,5000,5000,12.68,95400.0,5925.462273
17039,4375,4375,10.0,14400.0,878.57
17040,20000,20000,19.36,55000.0,9318.72
17041,6300,6300,15.28,110004.0,8265.344126
17042,2425,2425,5.42,78100.0,2599.298429
17043,15000,15000,10.37,85000.0,19286.48076
17044,15000,15000,11.11,82000.0,7139.59
17045,24000,24000,10.37,268000.0,27525.5676
17046,19200,19200,11.11,87500.0,25110.48998
17047,13000,13000,9.63,34000.0,15019.86988
17048,11200,11200,5.42,31200.0,12160.41454
17049,5000,5000,7.66,60000.0,5612.350342
17050,15000,15000,12.68,98000.0,20330.50001
17051,12700,12700,14.91,50000.0,3702.14
17052,10000,10000,7.66,70000.0,10932.12446
17053,4000,4000,7.29,92000.0,4233.400769
17054,17000,17000,14.91,57000.0,5849.07
17055,10000,10000,15.28,90000.0,12528.89996
17056,8000,8000,12.68,35472.48,10744.03
17057,3000,3000,16.4,63000.0,4415.383532
17058,2500,2500,10.37,31200.0,2919.663664
17059,15000,15000,16.4,119000.0,21958.45003
17060,8000,8000,11.11,42996.0,8770.136417
17061,16300,16300,14.91,62664.0,5641.66
17062,30000,30000,7.29,128000.0,33163.34402
17063,7000,7000,14.91,46000.0,8724.550421
17064,1000,1000,7.29,17000.0,1116.354473
17065,5500,5500,10.0,114600.0,2112.34
17066,4000,4000,6.92,110000.0,4441.006169
17067,15000,15000,10.0,30000.0,2076.45
17068,7500,7500,13.06,38000.0,8271.244243
17069,12000,12000,12.68,117000.0,13769.54734
17070,6000,6000,7.29,70000.0,6173.226616
17071,10000,10000,6.92,50000.0,11102.57365
17072,1200,1200,7.29,19200.0,296.4
17073,16800,16800,13.43,53528.0,13386.59
17074,14125,14125,12.68,43000.0,2551.78
17075,10000,10000,13.06,120000.0,12058.21726
17076,25000,25000,12.68,117996.0,25520.07
17077,1425,1425,10.37,39750.0,1527.340105
17078,2400,2400,13.06,30000.0,2826.591329
17079,15275,15275,16.02,46080.0,22296.94997
17080,10575,10575,14.17,28000.0,13692.36678
17081,35000,35000,13.8,122000.0,39206.63772
17082,2000,2000,10.0,32640.0,1218.01
17083,7000,7000,10.0,84000.0,8924.811635
17084,12000,12000,5.79,66000.0,13065.40397
17085,6250,6250,5.42,45000.0,6731.488941
17086,20000,20000,10.74,118000.0,14257.98
17087,35000,35000,11.11,78956.8,41305.91724
17088,7200,7200,7.29,106000.0,7978.977954
17089,8000,8000,9.63,29894.0,8795.011667
17090,10000,10000,7.29,52000.0,11157.93925
17091,2800,2800,14.17,41496.0,3423.18
17092,20000,20000,20.11,120000.0,23496.83935
17093,4000,4000,9.63,30000.0,4585.580525
17094,5000,5000,12.68,30000.0,3175.01
17095,6000,6000,6.92,50400.0,6380.89546
17096,10000,10000,11.11,65496.0,11680.56844
17097,15000,15000,16.4,171312.0,21737.87004
17098,4000,4000,12.68,65600.0,4829.689371
17099,2400,2400,15.28,25000.0,3037.163269
17100,6000,6000,5.79,70000.0,6460.944473
17101,10000,10000,13.43,32400.0,12239.26
17102,4000,4000,5.42,48000.0,4116.752351
17103,4000,4000,13.06,36000.0,4454.331131
17104,4500,4500,13.8,120000.0,5292.722828
17105,5200,5200,13.43,52000.0,6346.329321
17106,18000,18000,7.66,104000.0,20131.60816
17107,30000,30000,13.43,79300.0,41352.69472
17108,3000,3000,10.0,38500.0,3484.807427
17109,30000,30000,16.4,84996.0,38764.46276
17110,18000,18000,9.63,63000.0,20796.73867
17111,4500,4500,13.06,100000.0,6151.556101
17112,4000,4000,10.0,64000.0,4646.467722
17113,3200,3200,12.68,37344.0,3859.834811
17114,35000,35000,16.02,110000.0,51106.33752
17115,7000,7000,15.65,31543.2,8947.288668
17116,6000,6000,5.79,125000.0,6448.444443
17117,28000,28000,16.02,90000.0,39532.35993
17118,5300,5300,13.8,27996.0,6085.522136
17119,5600,5600,6.92,37459.0,6130.3197
17120,5000,5000,5.42,44400.0,5423.333979
17121,10000,10000,11.11,36000.0,11804.68932
17122,4800,4800,13.06,45000.0,5757.338404
17123,31825,31825,18.25,56000.0,21571.27
17124,13200,13200,15.28,110000.0,16567.24953
17125,4500,4500,10.37,86000.0,4719.424458
17126,9000,9000,14.17,34000.0,2581.56
17127,3500,3500,13.8,74000.0,4286.561941
17128,6700,6700,6.92,21600.0,2938.71
17129,8000,8000,12.68,43000.0,9659.454029
17130,7000,7000,14.91,41520.0,2532.33
17131,12000,12000,7.29,62400.0,13374.76833
17132,5000,5000,14.17,36000.0,2087.5
17133,4500,4500,13.06,48000.0,4983.609799
17134,6000,6000,10.0,49200.0,6969.672675
17135,2000,2000,10.74,40000.0,2101.003571
17136,5500,5500,10.37,52368.0,6430.758773
17137,1000,1000,10.37,40000.0,1163.791361
17138,20000,20000,14.17,95000.0,24359.56958
17139,8000,8000,9.63,40000.0,9242.945647
17140,15000,15000,12.68,60000.0,18111.5422
17141,5000,5000,15.28,41004.0,6288.304272
17142,7600,7600,6.0,42000.0,8683.51277
17143,30000,30000,17.51,170004.0,45229.3199
17144,9000,9000,7.66,65000.0,9509.297733
17145,15850,15850,18.25,40000.0,24010.21825
17146,30000,30000,15.65,110004.0,43440.47055
17147,12000,12000,10.37,75000.0,13219.26087
17148,6000,6000,5.79,31200.0,6550.577356
17149,3000,3000,5.79,76000.0,3242.195857
17150,4500,4500,12.68,78000.0,6099.033541
17151,3500,3500,7.29,33600.0,4161.239998
17152,16000,16000,10.37,60000.0,19679.94433
17153,8875,8875,7.66,33000.0,9848.762275
17154,10950,10950,11.11,60000.0,12926.14422
17155,9800,9800,14.91,32500.0,9946.55
17156,25000,25000,17.88,99800.0,37552.08
17157,12000,12000,17.14,72000.0,17211.41161
17158,2500,2500,7.29,15600.0,2790.865659
17159,6000,6000,9.63,78000.0,6909.729564
17160,3000,3000,5.42,95000.0,3257.260315
17161,18825,18825,13.43,33000.0,12972.5
17162,10000,10000,14.54,100000.0,12398.53093
17163,7000,7000,7.29,23000.0,7814.481309
17164,5475,5475,12.68,25000.0,6610.676379
17165,8800,8800,11.11,105000.0,11091.09846
17166,24000,24000,10.37,52000.0,6681.63
17167,7000,7000,6.92,55000.0,7771.789913
17168,7000,7000,7.29,140000.0,7814.48131
17169,4200,4200,10.74,43200.0,4666.747617
17170,10000,10000,6.92,140004.0,10984.30794
17171,9000,9000,9.63,37500.0,9799.263242
17172,10000,10000,13.06,55500.0,12140.21827
17173,6000,6000,10.0,85224.0,6619.723121
17174,12000,12000,14.91,48000.0,17094.54342
17175,4375,4375,10.74,20004.0,5136.938435
17176,11000,11000,12.68,39500.0,13114.14866
17177,10625,10625,13.06,25000.0,5761.57
17178,20000,20000,12.68,46000.0,26635.24
17179,5000,5000,16.4,28000.0,734.52
17180,3000,3000,10.0,34008.0,3484.807427
17181,4800,4800,5.79,68800.0,4930.228554
17182,3000,3000,11.11,57600.0,3409.857168
17183,8000,8000,10.37,50400.0,10252.56
17184,19125,19125,16.77,46600.0,3175.4
17185,8000,8000,13.8,54000.0,9815.159812
17186,16000,16000,17.14,48000.0,21207.57833
17187,2000,2000,7.66,48192.0,2244.940137
17188,8000,8000,10.74,75996.0,8582.188267
17189,2400,2400,13.8,25000.0,2944.506514
17190,10000,10000,6.92,75000.0,11102.57365
17191,8500,8500,10.37,68000.0,9926.940707
17192,5500,5500,14.91,100000.0,2713.28
17193,30000,30000,17.14,174996.0,5746.92
17194,26000,26000,19.74,60000.0,33492.66872
17195,4400,4400,7.29,41520.0,4911.935053
17196,3200,3200,10.74,63996.0,3757.271372
17197,2500,2500,15.65,45996.0,3086.790899
17198,2800,2800,10.37,62500.0,3600.033878
17199,13000,13000,15.28,43500.0,17154.40697
17200,18250,18250,12.68,70000.0,22186.91602
17201,7000,7000,9.63,39996.0,8030.463012
17202,14000,14000,18.25,40000.0,1777.15
17203,5000,5000,10.74,24000.0,5778.528673
17204,35000,35000,10.37,116676.0,45001.97994
17205,10000,10000,10.0,72000.0,11616.14039
17206,24000,24000,10.37,75000.0,27149.03147
17207,10000,10000,7.29,107004.0,11163.54473
17208,8500,8500,13.06,58000.0,11619.56001
17209,15750,15750,18.99,126000.0,24508.51002
17210,2000,2000,9.63,35000.0,2140.221132
17211,19300,19300,15.28,38600.0,20868.4
17212,25000,25000,10.0,125000.0,29040.46662
17213,21000,21000,16.4,95000.0,30611.42004
17214,17625,17625,19.36,55000.0,26118.31426
17215,8000,8000,9.63,27000.0,10111.30789
17216,10000,10000,7.29,105600.0,11163.54473
17217,5300,5300,7.66,47000.0,5842.535248
17218,2500,2500,10.37,24000.0,2919.663664
17219,1000,1000,12.68,54000.0,1207.365878
17220,35000,35000,10.37,74000.0,39632.69908
17221,20000,20000,15.65,78000.0,28958.97
17222,20000,20000,11.11,170000.0,21203.23475
17223,5000,5000,14.54,48000.0,6193.387038
17224,10000,10000,7.66,117000.0,10898.37765
17225,12000,12000,5.42,62400.0,13029.04126
17226,7200,7200,13.8,26000.0,8721.221874
17227,14000,14000,10.74,120000.0,15474.5492
17228,6000,6000,7.66,28284.0,6671.701416
17229,30000,30000,12.68,84000.0,40670.50995
17230,14400,14400,18.25,71000.0,15262.32909
17231,20000,20000,12.68,66000.0,11745.05
17232,10000,10000,14.17,93600.0,11869.6
17233,4500,4500,6.92,58000.0,4996.136795
17234,25000,25000,18.62,60000.0,27552.43089
17235,30000,30000,14.54,70000.0,35795.16772
17236,7050,7050,6.92,42000.0,7598.921864
17237,10000,10000,10.74,75000.0,11741.64506
17238,18000,18000,17.88,108000.0,27436.59004
17239,24375,24375,10.37,55000.0,28467.09681
17240,4300,4300,9.63,30000.0,4841.505317
17241,7200,7200,7.29,30000.0,8052.822224
17242,8400,8400,7.66,86000.0,9412.833801
17243,9000,9000,11.11,36000.0,10624.2139
17244,6000,6000,13.06,87492.0,7622.460457
